Pref,Municip,Ku,JCP,LDP,TotVote,Year,Code,VotePop,Turnout,EldPop,Fstrength,Kaso,Kaso2,IncomePerCapita,Fusion,Kaso.fusion,Kaso2.fusion
北海道,北斗市,８区,NA,0.1758886715145251,27091,2009,01236,39249,0.6902341460928941,22.379,0.47,Normal,Normal,2510.3,1,Normal,Normal-Merged
北海道,北斗市,８区,0.06084105109230292,0.49470465724287677,22567,2012,01236,39249,0.5749700629315396,22.379,0.43,Normal,Normal,2510.3,1,Normal,Normal-Merged
北海道,北斗市,８区,0.0808152146496494,0.4627957423195278,19823,2014,01236,38529,0.5144955747618677,26.508,0.45,Normal,Normal,2510.3,1,Normal,Normal-Merged
北海道,北斗市,８区,NA,0.4565450643776824,22368,2017,01236,38529,0.5805497157984895,26.508,0.47,Normal,Normal,2510.3,1,Normal,Normal-Merged
北海道,北斗市,８区,NA,0.48620721048798254,21968,2021,01236,37565,0.5847996805537069,30.1676963812886,0.47,Normal,Normal,2510.3,1,Normal,Normal-Merged
北海道,当別町,５区,NA,0.47619456858026815,11636,2009,01303,15871,0.7331611114611556,24.48,0.38,Normal,Normal,2707.8,0,Normal,Normal
北海道,当別町,５区,0.1011782509998919,0.5413468814182251,9251,2012,01303,15871,0.5828870266523849,24.48,0.35,Normal,Normal,2707.8,0,Normal,Normal
北海道,当別町,５区,0.1413618864292589,0.5309191530317613,8312,2014,01303,15197,0.5469500559320919,30.154,0.35,Normal,Normal,2707.8,0,Normal,Normal
北海道,当別町,５区,NA,0.5437111634883223,9334,2017,01303,15197,0.6142001710863987,30.154,0.35,Normal,Normal,2707.8,0,Normal,Normal
北海道,当別町,５区,0.069851652844293885,0.5410582875832263,8561,2021,01303,13564,0.631156001179593,36.0676915127245,0.37,Normal,Normal,2707.8,0,Normal,Normal
北海道,新篠津村,５区,NA,0.6475206611570248,2420,2009,01304,2878,0.8408617095205003,29.986,0.19,Normal,Normal,2771.7,0,Normal,Normal
北海道,新篠津村,５区,0.05228426395939086,0.7208121827411168,1970,2012,01304,2878,0.684503127171647,29.986,0.17,Normal,Normal,2771.7,0,Normal,Normal
北海道,新篠津村,５区,0.10193905817174516,0.5700831024930748,1805,2014,01304,2739,0.6589996349032493,33.043,0.17,Normal,Normal,2771.7,0,Normal,Normal
北海道,新篠津村,５区,NA,0.637506284565108,1989,2017,01304,2739,0.7261774370208105,33.043,0.18,Normal,Normal,2771.7,0,Normal,Normal
北海道,新篠津村,５区,0.03590568060021436,0.6838156484458735,1866,2021,01304,2554,0.73061863743148,38.6401884887243,0.2,Normal,Normal,2771.7,0,Normal,Normal
北海道,松前町,８区,NA,0.2710296994486929,5623,2009,01331,7755,0.7250805931656995,37.997,0.2,全部過疎,Kaso,2880.4,0,全部過疎,Kaso
北海道,松前町,８区,0.012585812356979404,0.7305491990846682,5244,2012,01331,7755,0.6762088974854932,37.997,0.18,全部過疎,Kaso,2880.4,0,全部過疎,Kaso
北海道,松前町,８区,0.02330097087378641,0.6798274002157497,4635,2014,01331,6640,0.6980421686746988,45.959,0.18,全部過疎,Kaso,2880.4,0,全部過疎,Kaso
北海道,松前町,８区,NA,0.6171992279648295,4663,2017,01331,6640,0.7022590361445783,45.959,0.19,全部過疎,Kaso,2880.4,0,全部過疎,Kaso
北海道,松前町,８区,NA,0.615874571288584,4082,2021,01331,6153,0.6634162197302129,50.7006559332141,0.19,全部過疎,Kaso,2880.4,0,全部過疎,Kaso
北海道,福島町,８区,NA,0.29949717159019484,3182,2009,01332,4548,0.6996481970096746,36.605,0.22,全部過疎,Kaso,2751.6,0,全部過疎,Kaso
北海道,福島町,８区,0.02560403894698882,0.6877028489001081,2773,2012,01332,4548,0.6097185576077396,36.605,0.18,全部過疎,Kaso,2751.6,0,全部過疎,Kaso
北海道,福島町,８区,0.05686433793663688,0.6039805036555645,2462,2014,01332,3996,0.6161161161161162,41.904,0.18,全部過疎,Kaso,2751.6,0,全部過疎,Kaso
北海道,福島町,８区,NA,0.5524728588661038,2487,2017,01332,3996,0.6223723723723724,41.904,0.21,全部過疎,Kaso,2751.6,0,全部過疎,Kaso
北海道,福島町,８区,NA,0.5345884413309983,2284,2021,01332,3471,0.6580236243157591,49.4904625032663,0.24,全部過疎,Kaso,2751.6,0,全部過疎,Kaso
北海道,知内町,８区,NA,0.32091230324445874,3113,2009,01333,4295,0.7247962747380675,29.602,0.28,全部過疎,Kaso,2522.3,0,全部過疎,Kaso
北海道,知内町,８区,0.020802919708029197,0.6726277372262773,2740,2012,01333,4295,0.6379511059371362,29.602,0.24,全部過疎,Kaso,2522.3,0,全部過疎,Kaso
北海道,知内町,８区,0.03211561621838619,0.6178241670012043,2491,2014,01333,4028,0.618421052631579,34.214,0.24,全部過疎,Kaso,2522.3,0,全部過疎,Kaso
北海道,知内町,８区,NA,0.5637080867850098,2535,2017,01333,4028,0.6293445878848064,34.214,0.25,全部過疎,Kaso,2522.3,0,全部過疎,Kaso
北海道,知内町,８区,NA,0.6045565500406835,2458,2021,01333,3635,0.6762035763411279,40.7595549104983,0.28,全部過疎,Kaso,2522.3,0,全部過疎,Kaso
北海道,木古内町,８区,NA,0.26347650619775154,3469,2009,01334,4758,0.7290878520386717,38.738,0.22,全部過疎,Kaso,2572.7,0,全部過疎,Kaso
北海道,木古内町,８区,0.02986161689730517,0.5495265841223598,2746,2012,01334,4758,0.5771332492643968,38.738,0.18,全部過疎,Kaso,2572.7,0,全部過疎,Kaso
北海道,木古内町,８区,0.04503417772416566,0.49537595496582226,2487,2014,01334,4144,0.6001447876447876,44.073,0.17,全部過疎,Kaso,2572.7,0,全部過疎,Kaso
北海道,木古内町,８区,NA,0.48332069749810463,2638,2017,01334,4144,0.6365830115830116,44.073,0.19,全部過疎,Kaso,2572.7,0,全部過疎,Kaso
北海道,木古内町,８区,NA,0.5331967213114754,2440,2021,01334,3599,0.6779661016949152,49.5930824008138,0.22,全部過疎,Kaso,2572.7,0,全部過疎,Kaso
北海道,七飯町,８区,NA,0.20467767526591055,17017,2009,01337,23946,0.7106406080347448,27.833,0.46,Normal,Normal,2512.7,0,Normal,Normal
北海道,七飯町,８区,0.06269528596658062,0.4716071185980166,14722,2012,01337,23946,0.6147999665914975,27.833,0.42,Normal,Normal,2512.7,0,Normal,Normal
北海道,七飯町,８区,0.0822181146025878,0.42595194085027727,13525,2014,01337,23906,0.5657575504057559,32.212,0.43,Normal,Normal,2512.7,0,Normal,Normal
北海道,七飯町,８区,NA,0.4077207116482041,14895,2017,01337,23906,0.6230653392453778,32.212,0.46,Normal,Normal,2512.7,0,Normal,Normal
北海道,七飯町,８区,NA,0.4335822429266288,14597,2021,01337,23544,0.6199881073734285,34.5271284580742,0.48,Normal,Normal,2512.7,0,Normal,Normal
北海道,鹿部町,８区,NA,0.19428571428571428,2625,2009,01343,4073,0.6444880923152467,27.69,0.28,Normal,Normal,2421.2,0,Normal,Normal
北海道,鹿部町,８区,0.04745166959578207,0.5413005272407733,2276,2012,01343,4073,0.55880186594647685,27.69,0.25,Normal,Normal,2421.2,0,Normal,Normal
北海道,鹿部町,８区,0.06640625,0.53564453125,2048,2014,01343,3705,0.5527665317139001,35.92,0.24,Normal,Normal,2421.2,0,Normal,Normal
北海道,鹿部町,８区,NA,0.557853057633084,2273,2017,01343,3705,0.6134952766531714,35.92,0.26,Normal,Normal,2421.2,0,Normal,Normal
北海道,鹿部町,８区,NA,0.5529587270014918,2011,2021,01343,3208,0.6268703241895262,40.0705371676614,0.26,Normal,Normal,2421.2,0,Normal,Normal
北海道,森町,８区,NA,0.23253633380215658,10665,2009,01345,15224,0.7005386232264845,29.184,0.3,一部過疎,Kaso,2405.2,1,一部過疎,Kaso-Merged
北海道,森町,８区,0.05491011373364314,0.5182829888712241,8177,2012,01345,15224,0.5371124540199684,29.184,0.26,一部過疎,Kaso,2405.2,1,一部過疎,Kaso-Merged
北海道,森町,８区,0.07535321821036106,0.4958137100994244,7644,2014,01345,13759,0.55556363107784,34.654,0.27,一部過疎,Kaso,2405.2,1,一部過疎,Kaso-Merged
北海道,森町,８区,NA,0.5030200531529355,8278,2017,01345,13759,0.6016425612326477,34.654,0.3,一部過疎,Kaso,2405.2,1,一部過疎,Kaso-Merged
北海道,森町,８区,NA,0.5197114145838702,7762,2021,01345,12536,0.6191767708998086,39.137919162707405,0.31,一部過疎,Kaso,2405.2,1,一部過疎,Kaso-Merged
北海道,八雲町,８区,NA,0.21949471420892314,11162,2009,01346,16053,0.6953217467140098,26.656,0.28,全部過疎,Kaso,2695.3,1,全部過疎-Merged,Kaso-Merged
北海道,八雲町,８区,0.045843776106934,0.45091896407685883,9576,2012,01346,16053,0.5965240142029528,26.656,0.25,全部過疎,Kaso,2695.3,1,全部過疎-Merged,Kaso-Merged
北海道,八雲町,８区,0.05951164111300398,0.4360022714366837,8805,2014,01346,14866,0.5922911341315754,31.121,0.26,全部過疎,Kaso,2695.3,1,全部過疎-Merged,Kaso-Merged
北海道,八雲町,８区,NA,0.43652003484320556,9184,2017,01346,14866,0.617785550921566,31.121,0.28,全部過疎,Kaso,2695.3,1,全部過疎-Merged,Kaso-Merged
北海道,八雲町,８区,NA,0.4346307385229541,8016,2021,01346,13235,0.605666792595391,35.7244778829939,0.29,全部過疎,Kaso,2695.3,1,全部過疎-Merged,Kaso-Merged
北海道,長万部町,８区,NA,0.1930108771117797,4321,2009,01347,5698,0.7583362583362583,34.951,0.22,全部過疎,Kaso,2490.6,0,全部過疎,Kaso
北海道,長万部町,８区,0.06813063063063063,0.4375,3552,2012,01347,5698,0.6233766233766234,34.951,0.2,全部過疎,Kaso,2490.6,0,全部過疎,Kaso
北海道,長万部町,８区,0.06924460431654676,0.43435251798561153,3336,2014,01347,5319,0.6271855611957134,36.956,0.19,全部過疎,Kaso,2490.6,0,全部過疎,Kaso
北海道,長万部町,８区,NA,0.4463768115942029,3450,2017,01347,5319,0.6486181613085167,36.956,0.22,全部過疎,Kaso,2490.6,0,全部過疎,Kaso
北海道,長万部町,８区,NA,0.5004871711594674,3079,2021,01347,4366,0.7052221713238662,44.5165213865802,0.24,全部過疎,Kaso,2490.6,0,全部過疎,Kaso
北海道,江差町,８区,NA,0.22534716118825804,5689,2009,01361,7780,0.7312339331619537,30.453,0.28,全部過疎,Kaso,2894.4,0,全部過疎,Kaso
北海道,江差町,８区,0.08000862626698296,0.4798361009273237,4637,2012,01361,7780,0.5960154241645245,30.453,0.26,全部過疎,Kaso,2894.4,0,全部過疎,Kaso
北海道,江差町,８区,0.09040844424047728,0.46305644791188616,4358,2014,01361,7265,0.5998623537508603,34.42,0.28,全部過疎,Kaso,2894.4,0,全部過疎,Kaso
北海道,江差町,８区,NA,0.47049858480296103,4593,2017,01361,7265,0.6322092222986924,34.42,0.28,全部過疎,Kaso,2894.4,0,全部過疎,Kaso
北海道,江差町,８区,NA,0.4919747081712062,4112,2021,01361,6436,0.6389061528899938,38.6039495337356,0.28,全部過疎,Kaso,2894.4,0,全部過疎,Kaso
北海道,上ノ国町,８区,NA,0.2775092408302531,3517,2009,01362,4634,0.7589555459646095,33.917,0.15,全部過疎,Kaso,2572.3,0,全部過疎,Kaso
北海道,上ノ国町,８区,0.042219120725750174,0.5676901605024425,2866,2012,01362,4634,0.6184721622788089,33.917,0.13,全部過疎,Kaso,2572.3,0,全部過疎,Kaso
北海道,上ノ国町,８区,0.05785740948114968,0.5225830533781262,2679,2014,01362,4258,0.6291686237670268,39.848,0.13,全部過疎,Kaso,2572.3,0,全部過疎,Kaso
北海道,上ノ国町,８区,NA,0.539065287192294,2803,2017,01362,4258,0.658290277125411,39.848,0.16,全部過疎,Kaso,2572.3,0,全部過疎,Kaso
北海道,上ノ国町,８区,NA,0.5467181467181467,2590,2021,01362,4000,0.6475,43.3406113537118,0.17,全部過疎,Kaso,2572.3,0,全部過疎,Kaso
北海道,厚沢部町,８区,NA,0.26370669357551296,2973,2009,01363,3834,0.7754303599374022,34.747,0.18,全部過疎,Kaso,2721.3,0,全部過疎,Kaso
北海道,厚沢部町,８区,0.07071082992184592,0.5753628582061779,2687,2012,01363,3834,0.7008346374543558,34.747,0.16,全部過疎,Kaso,2721.3,0,全部過疎,Kaso
北海道,厚沢部町,８区,0.08925686591276252,0.5302907915993538,2476,2014,01363,3522,0.7030096536059057,38.429,0.15,全部過疎,Kaso,2721.3,0,全部過疎,Kaso
北海道,厚沢部町,８区,NA,0.5351882160392799,2444,2017,01363,3522,0.693923906871096,38.429,0.16,全部過疎,Kaso,2721.3,0,全部過疎,Kaso
北海道,厚沢部町,８区,NA,0.5140687807056722,2239,2021,01363,3181,0.7038667085822069,42.7245427245427,0.17,全部過疎,Kaso,2721.3,0,全部過疎,Kaso
北海道,乙部町,８区,NA,0.3252032520325203,2829,2009,01364,3803,0.7438864054693662,34.392,0.16,全部過疎,Kaso,2711.6,0,全部過疎,Kaso
北海道,乙部町,８区,0.10220125786163523,0.5852987421383647,2544,2012,01364,3803,0.6689455692874047,34.392,0.13,全部過疎,Kaso,2711.6,0,全部過疎,Kaso
北海道,乙部町,８区,0.11201368106028217,0.5575032064985036,2339,2014,01364,3422,0.6835184102863823,40.399,0.13,全部過疎,Kaso,2711.6,0,全部過疎,Kaso
北海道,乙部町,８区,NA,0.5707196029776674,2418,2017,01364,3422,0.706604324956166,40.399,0.13,全部過疎,Kaso,2711.6,0,全部過疎,Kaso
北海道,乙部町,８区,NA,0.6131779471089198,2231,2021,01364,3070,0.7267100977198697,46.0045662100457,0.14,全部過疎,Kaso,2711.6,0,全部過疎,Kaso
北海道,奥尻町,８区,NA,0.3193863319386332,2151,2009,01367,2647,0.8126180581790706,32.74,0.16,全部過疎,Kaso,3044.3,0,全部過疎,Kaso
北海道,奥尻町,８区,0.02390852390852391,0.6678794178794178,1924,2012,01367,2647,0.7268605969021534,32.74,0.13,全部過疎,Kaso,3044.3,0,全部過疎,Kaso
北海道,奥尻町,８区,0.043478260869565216,0.6668548842461886,1771,2014,01367,2394,0.7397660818713451,36.989,0.13,全部過疎,Kaso,3044.3,0,全部過疎,Kaso
北海道,奥尻町,８区,NA,0.6255387931034483,1856,2017,01367,2394,0.7752715121136173,36.989,0.13,全部過疎,Kaso,3044.3,0,全部過疎,Kaso
北海道,奥尻町,８区,NA,0.6476652516676774,1649,2021,01367,2208,0.7468297101449275,41.0441767068273,0.13,全部過疎,Kaso,3044.3,0,全部過疎,Kaso
北海道,今金町,８区,NA,0.2083440638681432,3883,2009,01370,5328,0.7287912912912913,33.091,0.2,全部過疎,Kaso,2539.7,0,全部過疎,Kaso
北海道,今金町,８区,0.04382588095943145,0.44122001776724906,3377,2012,01370,5328,0.6338213213213213,33.091,0.17,全部過疎,Kaso,2539.7,0,全部過疎,Kaso
北海道,今金町,８区,0.05172413793103448,0.4050156739811912,3190,2014,01370,4886,0.6528857961522718,37.26,0.16,全部過疎,Kaso,2539.7,0,全部過疎,Kaso
北海道,今金町,８区,NA,0.4265902924329213,3317,2017,01370,4886,0.6788784281620958,37.26,0.18,全部過疎,Kaso,2539.7,0,全部過疎,Kaso
北海道,今金町,８区,NA,0.4875898105813194,3062,2021,01370,4366,0.7013284470911589,41.3977430211839,0.19,全部過疎,Kaso,2539.7,0,全部過疎,Kaso
北海道,せたな町,８区,NA,0.20951810835079318,6682,2009,01371,8387,0.7967091927983785,37.643,0.16,全部過疎,Kaso,2594,1,全部過疎-Merged,Kaso-Merged
北海道,せたな町,８区,0.052678097931765956,0.5213010429556302,5657,2012,01371,8387,0.6744962441874329,37.643,0.14,全部過疎,Kaso,2594,1,全部過疎-Merged,Kaso-Merged
北海道,せたな町,８区,0.05992927600967802,0.5272659594267635,5373,2014,01371,7517,0.7147798323799388,42.358,0.14,全部過疎,Kaso,2594,1,全部過疎-Merged,Kaso-Merged
北海道,せたな町,８区,NA,0.5131480090157776,5324,2017,01371,7517,0.7082612744445923,42.358,0.14,全部過疎,Kaso,2594,1,全部過疎-Merged,Kaso-Merged
北海道,せたな町,８区,NA,0.5147180762852405,4824,2021,01371,6699,0.7201074787281684,46.780831010221704,0.15,全部過疎,Kaso,2594,1,全部過疎-Merged,Kaso-Merged
北海道,島牧村,４区,NA,0.3878648233486943,1302,2009,01391,1569,0.8298279158699808,37.956,0.1,全部過疎,Kaso,2934.9,0,全部過疎,Kaso
北海道,島牧村,４区,0.05970149253731343,0.5094527363184079,1005,2012,01391,1569,0.6405353728489483,37.956,0.08,全部過疎,Kaso,2934.9,0,全部過疎,Kaso
北海道,島牧村,４区,0.052904564315352696,0.46680497925311204,964,2014,01391,1353,0.7124907612712491,40.56,0.07,全部過疎,Kaso,2934.9,0,全部過疎,Kaso
北海道,島牧村,４区,NA,0.5837837837837838,925,2017,01391,1353,0.6836659275683666,40.56,0.08,全部過疎,Kaso,2934.9,0,全部過疎,Kaso
北海道,島牧村,４区,NA,0.6411837237977805,811,2021,01391,1256,0.6457006369426752,42.796309439318705,0.09,全部過疎,Kaso,2934.9,0,全部過疎,Kaso
北海道,寿都町,４区,NA,0.36274944567627493,2255,2009,01392,3035,0.742998352553542,35.289,0.16,全部過疎,Kaso,2785.9,0,全部過疎,Kaso
北海道,寿都町,４区,0.07787325456498388,0.602577873254565,1862,2012,01392,3035,0.6135090609555189,35.289,0.14,全部過疎,Kaso,2785.9,0,全部過疎,Kaso
北海道,寿都町,４区,0.09714950552646888,0.5724258289703316,1719,2014,01392,2737,0.628059919620022,36.978,0.13,全部過疎,Kaso,2785.9,0,全部過疎,Kaso
北海道,寿都町,４区,NA,0.6178343949044586,1727,2017,01392,2737,0.6309828279137742,36.978,0.13,全部過疎,Kaso,2785.9,0,全部過疎,Kaso
北海道,寿都町,４区,NA,0.6151333696243876,1837,2021,01392,2469,0.7440259214256784,40.8256880733945,0.14,全部過疎,Kaso,2785.9,0,全部過疎,Kaso
北海道,黒松内町,４区,NA,0.32773892773892777,2145,2009,01393,2753,0.7791500181620051,35.477,0.14,全部過疎,Kaso,2562.2,0,全部過疎,Kaso
北海道,黒松内町,４区,0.09855521155830753,0.47781217750258,1938,2012,01393,2753,0.7039593171086088,35.477,0.13,全部過疎,Kaso,2562.2,0,全部過疎,Kaso
北海道,黒松内町,４区,0.11725293132328309,0.45114461194863203,1791,2014,01393,2635,0.679696394686907,37.346,0.12,全部過疎,Kaso,2562.2,0,全部過疎,Kaso
北海道,黒松内町,４区,NA,0.5177548682703322,1746,2017,01393,2635,0.6626185958254269,37.346,0.13,全部過疎,Kaso,2562.2,0,全部過疎,Kaso
北海道,黒松内町,４区,NA,0.5334136062612884,1661,2021,01393,2300,0.7221739130434782,38.0022115739034,0.15,全部過疎,Kaso,2562.2,0,全部過疎,Kaso
北海道,蘭越町,４区,NA,0.31088227108266075,3593,2009,01394,4494,0.7995104583889631,32.993,0.18,全部過疎,Kaso,2605.8,0,全部過疎,Kaso
北海道,蘭越町,４区,0.07910881498224087,0.4749757830158218,3097,2012,01394,4494,0.6891410769915443,32.993,0.16,全部過疎,Kaso,2605.8,0,全部過疎,Kaso
北海道,蘭越町,４区,0.09867503486750348,0.4417712691771269,2868,2014,01394,4212,0.6809116809116809,37.188,0.16,全部過疎,Kaso,2605.8,0,全部過疎,Kaso
北海道,蘭越町,４区,NA,0.5052321778940484,3058,2017,01394,4212,0.7260208926875593,37.188,0.17,全部過疎,Kaso,2605.8,0,全部過疎,Kaso
北海道,蘭越町,４区,NA,0.5510846745976207,2858,2021,01394,3897,0.7333846548627149,39.357959542656104,0.19,全部過疎,Kaso,2605.8,0,全部過疎,Kaso
北海道,ニセコ町,４区,NA,0.3280212483399734,3012,2009,01395,4095,0.7355311355311356,25.026,0.25,全部過疎,Kaso,2528.1,0,全部過疎,Kaso
北海道,ニセコ町,４区,0.10693069306930693,0.4407920792079208,2525,2012,01395,4095,0.6166056166056166,25.026,0.24,全部過疎,Kaso,2528.1,0,全部過疎,Kaso
北海道,ニセコ町,４区,0.1310517529215359,0.44908180300500833,2396,2014,01395,4183,0.5727946449916328,26.664,0.24,全部過疎,Kaso,2528.1,0,全部過疎,Kaso
北海道,ニセコ町,４区,NA,0.46814926498303805,2653,2017,01395,4183,0.634233803490318,26.664,0.27,全部過疎,Kaso,2528.1,0,全部過疎,Kaso
北海道,ニセコ町,４区,NA,0.5031033223804308,2739,2021,01395,3872,0.7073863636363636,28.2520757930594,0.32,全部過疎,Kaso,2528.1,0,全部過疎,Kaso
北海道,真狩村,４区,NA,0.39133205863607395,1569,2009,01396,1857,0.8449111470113085,30.425,0.15,全部過疎,Kaso,2637.2,0,全部過疎,Kaso
北海道,真狩村,４区,0.04341427520235467,0.5798381162619574,1359,2012,01396,1857,0.7318255250403877,30.425,0.14,全部過疎,Kaso,2637.2,0,全部過疎,Kaso
北海道,真狩村,４区,0.07615384615384616,0.5776923076923077,1300,2014,01396,1772,0.7336343115124153,33.191,0.13,全部過疎,Kaso,2637.2,0,全部過疎,Kaso
北海道,真狩村,４区,NA,0.5851063829787234,1316,2017,01396,1772,0.7426636568848759,33.191,0.15,全部過疎,Kaso,2637.2,0,全部過疎,Kaso
